v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;KEY;target;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114
3;-1;-1;0;0;0;3;0;60100;11;-1;46;46;0;-1;-1;-1;2;-1;20033,33;46;0,1702;20000;35600;11;1;1;2;0;0;0;0;0;0;1;35600;17;46;2;46;;;;;;;;;;;;;0;46;5;;2;677;;;S;ABC+;;65;0,5714;2;1;M;35600;60100;2;1079,6362;50;2;4092499250;0;S;0;0;0;0;0,950815104;0,049184896;0,069012708;0;0;0;1,334115347;0,069012708;1,403128055;0;1;0;0;0;0;0,574977518;;;;0,574977518;0;0;0;1;0;0;0;0,069012708;0;0;0;0;1;0;0
4;33;-1;1;0;1;4;0;517000;8;3;231;231;33;3;-1;33;3;-1;129250;231;0,3034;200000;206000;3;113;1;3;1;0;1;0;0;0;2;206000;31;231;3;136;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;136;5;;1;713;;;S;SELECT;0;60;0,9444;1;2;M;206000;517000;2;3331,650267;20;1;4098187035;0;S;0;0;0,502797315;0;0;0,497202685;0,039665385;0;0,024011175;0;0;0,023744003;0,047755178;0;0,59860765;0,390808502;0;0,010583848;0;0,990401435;0,391635112;;0,006102553;0,299703617;0,370625663;0;0,262872629;0,366501708;0,024011175;0;0,017030339;0,023744003;0,299071044;0;0,51978536;0;0,181143596;0;0
2;11;-1;1;1;1;2;0;194000;2;-1;79;79;40;-1;79;11;10;-1;97000;45;0,8891;90000;104000;9;44;1;1;1;1;0;1;0;0;1;104000;88;45;10;45;100;100;1;-1;0;0;0;0;0;-1;0;0;0;79;5;100;3;627;40;75;S;ABC+;0;35;0,5714;3;1;H;104000;194000;2;1678,877833;50;3;4098405075;0;S;0;0;0,28117697;0;0;0,71882303;0,039234217;0;0,010674248;0;0;0,027288491;0,037962739;0;0,695527865;0,304472135;0;0;0;0,842329143;0,838922222;;0;0,781287906;0,28117697;0;0;0,71882303;0,010674248;0;0;0,027288491;0,283554769;0;0,058286258;0,013034068;0,645124906;0;0
9;-1;-1;2;4;0;9;0;515500;13;14;68;68;13;9;11;-1;5;-1;57277,78;68;0,2139;52500;75000;15;15;2;7;0;4;1;1;0;0;3;75000;21;68;5;68;35,5;35,5;2;-1;0;0;0;0;0;-1;0;0;0;68;5;92,75;2;679;65;65;S;SELECT;0;42;0,8;2;3;H;75000;515500;5;1442,013167;50;2;4100397220;1;S;1;0,05434056;0;0;0,531897622;0,413761818;0,08891368;0,001485494;0;0;0,014540352;0,011310903;0,027336749;0;0,143919329;0;0;0,856080671;0;0,242323872;;;0,868638411;0,623690257;0;0;0,562462129;0,437537871;0;0;0,014540352;0,011310903;0;0;0,614673686;0,014908483;0,370417832;0;0
3;-1;-1;0;0;0;3;0;150000;19;-1;16;16;0;-1;-1;-1;4;-1;50000;16;0,263;70000;40000;4;15;2;1;0;0;0;0;0;0;2;70000;26;16;3;16;75;75;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;16;5;75;1;663;14;14;S;SELECT;0;29;1;1;2;M;70000;150000;2;;50;1;4101406115;0;S;0;0;0;0;0;1;0,023446807;0;0;0;0;0,023446807;0,023446807;0;1;0;0;0;0;0,387801042;;;;0,387801042;0;0;0;1;0;0;0;0,023446807;0;0;0;0;1;0;0
4;-1;-1;0;0;0;4;0;96800;17;-1;91;91;0;-1;-1;-1;8;-1;24200;91;0,242;32000;15800;8;91;1;3;0;0;0;0;0;0;1;32000;24;91;2;91;75;75;1;-1;0;0;0;0;0;-1;0;0;0;91;5;75;1;713;89;89;S;ABC+;0;33;0,8333;1;1;M;32000;96800;1;-3165,833567;50;1;4102111295;0;S;0;0;0;0;0;1;0,101985059;0;0;0;0;0,101985059;0,101985059;0;1;0;0;0;0;0,257287525;;;;0,257287525;0;0;0;1;0;0;0;0,101985059;0;0;0;0;1;0;0
3;22;-1;3;0;1;3;0;142400;1;19;217;217;57;7;-1;22;9;-1;47466,67;217;0,1239;0;54500;0;126;0;3;1;0;1;2;0;0;1;54500;12;217;7;217;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;217;4;;3;674;;;S;SELECT;0;62;0,7727;3;1;H;54500;142400;2;917,8463667;0;3;4102849595;0;N;1;0;0,727840909;0;0,09375;0,178409091;0,124596111;0;0,048164103;0;0,006203807;0,011806033;0,066173943;0;0,094754426;0,664027587;0;0,241217987;0;0,229637729;0,463725604;;0,273835366;0,366911437;0,727840909;0;0,09375;0,178409091;0,048164103;0;0,006203807;0,011806033;0,525395436;0;0,323207479;0;0,151397084;0;0
1;-1;-1;0;0;0;1;0;369999;3;-1;9;9;0;-1;-1;-1;9;-1;369999;9;0,9903;369999;0;9;0;1;0;0;0;0;0;0;0;1;369999;99;9;8;9;50;50;3;-1;0;0;0;0;0;-1;0;0;0;9;5;100;6;530;4;4;S;SELECT;0;38;0,4;6;1;H;369999;369999;1;1691,982222;50;6;4105931825;0;S;1;0;0;0;0;1;0,000682281;0;0;0;0;0,000682281;0,000682281;0;1;0;0;0;0;18,46027508;;;;18,46027508;0;0;0;1;0;0;0;0,000682281;0;0;0;0;1;0;0
4;44;32;2;2;1;4;1;502170;15;32;412;412;40;32;75;44;37;32;125542,5;412;0,4266;120000;283000;37;411;2;2;1;2;0;2;0;1;2;283000;42;412;1;412;100;100;1;1;1;1;1;1;1;1;50;50;1;412;5;100;1;716;407;407;S;SELECT;0;68;0,96;1;2;H;283000;502170;0;;50;1;614896835;0;S;1;0,212692593;0,04726987;0,167517786;0,358092183;0,214427568;0,165349408;0,010137015;0,002252901;0,007983966;0,017066818;0,010219705;0,047660405;0,011702397;0,111410955;0,037076658;0,63500401;0,204805981;0,04821926;0,459064415;0,337945582;0,925785237;0,5;0,688526199;0,060039916;0,212773035;0,454831467;0,272355583;0,002252901;0,007983966;0,017066818;0,010219705;0,07553953;0,472266007;0,282028567;0,003066555;0,167099341;0;0
7;-1;-1;2;0;0;7;0;475801;8;26;279;279;22;7;-1;-1;4;-1;67971,57;279;0,3756;66000;200000;7;5;2;5;0;0;1;1;0;0;3;200000;37;279;4;279;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;279;5;;1;702;;;S;SELECT;0;47;1;1;3;M;200000;475801;4;4000,273579;20;1;4113020310;0;S;1;0;0;0;0,191511567;0,808488433;0,052013742;0;0;0;0,010161326;0,042897224;0,05305855;0;0,824728662;0;0;0,175271338;0;0,630394909;;;0,35391353;0,554474091;0;0;0,191511567;0,808488433;0;0;0,010161326;0,042897224;0;0;0,274596498;0;0,725403502;0;0
6;-1;-1;4;0;0;6;0;401276;26;13;14;14;40;2;-1;-1;2;-1;66879,33;14;0,6372;254682;50000;14;8;3;3;0;0;2;2;0;0;5;254682;63;14;2;14;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;14;5;;2;631;;;S;SELECT;0;40;0,8333;2;5;M;254682;401276;7;2182,009233;20;2;4114235170;1;S;0;0;0;0;0,210479686;0,789520314;0,048790026;0;0;0;0,012058195;0,045230922;0,057289118;0;0,92705263;0;0;0,07294737;0;1,456187607;;;0,729788546;1,357613254;0;0;0,210479686;0,789520314;0;0;0,012058195;0,045230922;0;0;0,135702754;0;0,864297246;0;0
3;-1;-1;0;0;0;3;0;86000;3;-1;116;116;0;-1;-1;-1;5;-1;28666,67;116;0,6542;50000;30000;14;5;1;2;0;0;0;0;0;0;1;50000;65;116;5;116;;;;;;;;;;;;;0;116;3;;3;639;;;S;SELECT;0;43;0,5556;3;1;M;50000;86000;1;;50;3;4115231760;0;S;0;0;0;0;0;1;0,027443522;0;0;0;0;0,027443522;0,027443522;0;1;0;0;0;0;0,788709293;;;;0,788709293;0;0;0;1;0;0;0;0,027443522;0;0;0;0;1;0;0
3;-1;7;1;0;0;3;2;38500;5;28;66;66;50;28;-1;-1;7;7;12833,33;66;0,7017;0;26100;0;7;0;3;0;0;0;1;2;0;2;26100;70;66;7;66;-0,01;-0,01;;;;;;;;;-0,01;-0,01;2;66;3;;2;685;;;A;PREFERENTE;2;28;0,7;2;2;H;26100;38500;3;782,1175333;20;2;4119107720;0;S;0;0;0;0,307979468;0,019598693;0,672421839;0,053342711;0;0;0,001884836;0,000119944;0,004115226;0,006120007;0;0,077146929;0;0,920939677;0,001913395;0;0,792315589;;0,909772866;0,0268;0,846712416;0;0,307979468;0,019598693;0,672421839;0;0,001884836;0,000119944;0,004115226;0;0,857105205;0,060451305;0;0,08244349;0;0
5;-1;-1;1;0;0;5;0;86600;8;13;108;108;16;13;-1;-1;18;-1;17320;108;0,243;5000;42000;18;70;1;4;0;0;0;1;0;0;1;42000;24;108;5;108;;;;;;;;;;;;;0;108;3;;1;719;;;S;ABC+;0;35;1;1;1;H;42000;86600;0;;52;1;4121819880;0;S;1;0;0;0;0,74468611;0,25531389;0,049082961;0;0;0;0,03825886;0,013116961;0,051375821;0;0,267240613;0;0;0,732759387;0;0,332864125;;;0,7213375;0,549847445;0;0;0,74468611;0,25531389;0;0;0,03825886;0,013116961;0;0;0,558553904;0;0,441446096;0;0
5;-1;-1;1;1;0;5;0;899859;6;47;235;235;14;47;101;-1;47;-1;179971,8;235;0,2178;334149;186200;47;178;2;3;0;1;1;0;0;0;3;334149;21;235;16;235;100;100;1;-1;0;0;0;0;0;-1;0;0;0;235;5;100;1;732;230;230;S;SELECT;0;61;0,9524;1;3;H;334149;899859;0;1835,70095;50;1;620380610;0;S;0;0,062492204;0;0;0;0,937507796;0,040901183;0,002556005;0;0;0;0,038345178;0,040901183;0;1;0;0;0;0;0,392658819;;;0;0,386771064;0;0;0;1;0;0;0;0,038345178;0;0;0,009866156;0,005128428;0,985005417;0;0
4;7;-1;0;2;2;4;0;181339;6;-1;178;178;25;-1;13;7;4;-1;45334,75;178;0,5962;50000;75000;6;3;1;3;2;2;0;0;0;0;1;75000;61;178;4;10;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;44;5;;3;569;;;S;SELECT;0;41;0,6667;3;1;H;75000;181339;5;610,3415333;20;3;4124058010;0;S;0;0,671698113;0,069982847;0;0;0,258319039;0,093531944;0,038329402;0,003993462;0;0;0,014740572;0,057063435;0,038329402;0,529070052;0,432600546;0;0;0,05892133;0,813305448;0,430393121;;;0,594261949;0,213166144;0;0;0,786833856;0,003993462;0;0;0,014740572;0,597309834;0;0;0,016111911;0,386578255;0;0
5;-1;-1;0;0;0;5;0;312499;10;-1;50;50;0;-1;-1;-1;12;-1;62499,8;50;0,2731;0;100000;0;14;0;5;0;0;0;0;0;0;0;100000;27;50;11;50;43;50;1;-1;0;0;0;0;0;-1;0;0;0;50;5;100;1;716;46;46;S;ABC+;0;33;0,9286;1;0;H;100000;312499;0;;0;1;4128273335;0;N;1;0;0;0;0;1;0,047986129;0;0;0;0;0,047986129;0,047986129;0;1;0;0;0;0;0,249925337;;;;0,249925337;0;0;0;1;0;0;0;0,047986129;0;0;0;0;1;0;0
3;17;-1;0;0;1;3;0;103480;3;-1;173;173;25;-1;-1;17;6;-1;34493,33;173;0,3834;10000;60200;5;173;1;2;1;0;0;0;0;0;1;60200;38;173;6;173;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;173;3;;1;708;;;S;PREFERENTE;0;49;0,8333;1;1;M;60200;103480;1;157,0325806;20;1;4128447445;0;S;0;0;0,870617352;0;0;0,129382648;0,023718902;0;0,07102158;0;0;0,010554534;0,081576114;0;0,444984073;0,555015927;0;0;0;0,606630071;0,324725693;;;0,409379979;0,870617352;0;0;0,129382648;0,07102158;0;0;0,010554534;0,69970567;0;0;0;0,30029433;0;0
7;-1;-1;0;2;0;7;0;668000;7;-1;51;51;0;-1;14;-1;3;-1;95428,57;51;0,4715;50000;250000;2;21;1;6;0;2;0;0;0;0;1;250000;47;51;3;51;75;75;2;-1;0;0;0;0;0;-1;-0,01;-0,01;0;51;5;91,66666667;2;649;57;99;S;SELECT;0;35;0,75;2;1;H;250000;668000;1;;0;2;4129855620;0;N;0;0,418062201;0;0;0;0,581937799;0,02962403;0,012384687;0;0;0;0,017239343;0,02962403;0,07002634;0,92997366;0;0;0;0,035068106;0,465716394;;;;0,498902439;0;0;0;1;0;0;0;0,017239343;0;0;0;0,003758224;0,996241776;0;0
9;-1;-1;4;4;1;9;0;972940;9;3;253;253;27;3;54;-1;6;-1;108104,44;253;0,6257;75000;595000;5;17;2;7;1;4;0;4;0;0;2;595000;62;253;3;253;72,72;72,72;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;253;5;93,18;1;689;252;269;S;SELECT;0;59;0,9063;1;2;M;595000;972940;2;;-1;1;622925330;0;N;1;0,937608304;0;0;0,029071557;0,033320139;0,140273023;0,121216808;0;0;0,003758458;0,004307727;0,129282993;0,202523455;0,692335248;0;0;0,105141298;0,231829063;0,792517746;0;;0,01744464;0,118002512;0;0;0,465952347;0,534047653;0;0;0,003758458;0,004307727;0,016202717;0;0,71121772;0,169493798;0,103085765;0;0
4;-1;-1;0;2;0;4;0;366354;4;-1;164;164;0;-1;57;-1;15;-1;91588,5;164;0,3992;138354;90000;163;30;2;2;0;2;0;0;0;0;2;138354;39;164;15;164;33,5;75;2;-1;0;0;0;0;0;-1;0;0;0;164;5;83,33333333;2;689;152;152;S;ABC+;0;53;0,6667;2;2;H;138354;366354;0;2292,527906;50;2;624337185;0;S;0;0,030334629;0;0;0;0,969665371;0,071978329;0,002183436;0;0;0;0,069794893;0,071978329;0,002183436;0,997816564;0;0;0;0,001405932;0,642502208;;;;0,625207431;0;0;0;1;0;0;0;0,069794893;0;0;0;0,02904251;0,97095749;0;0
5;-1;-1;1;0;0;5;0;1535795;3;5;202;202;16;5;-1;-1;8;-1;307159;202;0,2064;407134;446800;44;201;3;2;0;0;0;1;0;0;3;446800;20;202;5;202;100;100;1;-1;0;0;0;0;0;-1;0;0;0;202;5;100;1;721;199;199;S;SELECT;0;56;1;1;3;H;446800;1535795;3;4177,738;50;1;624886655;0;S;0;0;0;0;0,035857669;0,964142331;0,055315752;0;0;0;0,001811282;0,048701822;0,050513104;0;0,880433152;0;0;0,119566848;0;0,561455661;;;0,8608;0,585813511;0;0;0,035857669;0,964142331;0;0;0,001811282;0,048701822;0;0;0,081370673;0;0,918629327;0;0
2;-1;-1;0;0;0;2;0;118160;1;-1;39;39;0;-1;-1;-1;10;-1;59080;39;0,6462;60160;58000;9;38;1;1;0;0;0;0;0;0;1;60160;64;39;10;39;100;100;1;-1;0;0;0;0;0;-1;0;0;0;39;4;100;1;682;34;60;S;PREFERENTE;0;46;0,6667;1;1;H;60160;118160;1;436,238452;50;1;4138168280;1;S;0;0;0;0;0;1;0,038188033;0;0;0;0;0,038188033;0,038188033;0;1;0;0;0;0;0,945048825;;;;0,945048825;0;0;0;1;0;0;0;0,038188033;0;0;0;0;1;0;0
5;-1;-1;0;1;0;5;0;202500;2;-1;160;160;0;-1;-1;-1;11;-1;40500;160;0,7955;53000;53000;11;160;2;3;0;1;0;0;0;0;2;53000;79;160;4;160;33,5;83,5;2;-1;0;0;0;0;0;-1;0;0;0;160;4;89;2;636;156;156;S;PREFERENTE;0;39;0,9;2;2;H;53000;202500;2;;50;2;4138377005;0;S;0;0;0;0;0;1;0,020820789;0;0;0;0;0,020820789;0,020820789;0;1;0;0;0;0;0,889434279;;;;0,838075468;0;0;0;1;0;0;0;0,020820789;0;0;0;0,057743233;0,942256767;0;0
1;10;5;1;1;1;1;1;3500;6;23;61;61;60;23;61;10;3;5;3500;3;0,9989;0;0;0;0;0;1;1;1;0;1;1;0;1;3500;99;3;3;3;0;0;0;1;1;1;1;1;1;1;100;100;1;61;5;93,75;2;614;22;60;N;SELECT;1;37;0,75;2;1;H;3500;3500;3;4725,346733;;2;4143374330;0;N;0;0;0,523065095;0,476883649;5,13E-05;0;0;0;0,008279939;0,007548903;8,11E-07;0;0,015829653;0;0,002836518;0,074438315;0,922724356;8,11E-07;0;1;0,50451476;1,002256996;5,97E-06;0,826095291;0,523065095;0,476883649;5,13E-05;0;0,008279939;0,007548903;8,11E-07;0;0,121885714;0,760541705;0,11223797;0,002991377;0,002343234;0;0
3;-1;-1;0;0;0;3;0;164338;4;-1;32;32;0;-1;-1;-1;3;-1;54779,33;32;0,859;126338;19000;2;32;2;1;0;0;0;0;0;0;2;126338;85;32;3;32;50;50;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;32;5;100;1;677;28;28;S;SELECT;0;35;1;1;2;M;126338;164338;2;;53;1;4144257070;1;S;0;0;0;0;0;1;0,008741048;0;0;0;0;0,008741048;0,008741048;0;1;0;0;0;0;2,318378139;;;;2,318378139;0;0;0;1;0;0;0;0,008741048;0;0;0;0;1;0;0
2;-1;-1;0;0;0;2;0;12000;8;-1;297;297;0;-1;-1;-1;10;-1;6000;297;0,9944;3000;9000;9;296;1;1;0;0;0;0;0;0;1;9000;99;297;10;297;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;297;5;100;1;709;295;295;S;SELECT;0;49;0,7778;1;1;M;9000;12000;1;;;1;4145503210;0;N;0;0;0;0;0;1;0,025140367;0;0;0;0;0,025140367;0,025140367;0;1;0;0;0;0;0,052107122;;;;0,052107122;0;0;0;1;0;0;0;0,025140367;0;0;0;0;1;0;0
3;-1;-1;2;0;0;3;1;304500;7;-1;128;128;50;-1;-1;-1;14;-1;101500;128;0,2867;90000;124000;14;46;1;2;0;0;0;2;0;1;1;124000;28;128;3;128;;;;;;;;;;;;;1;128;5;;1;693;;;S;SELECT;;35;0,7059;1;1;M;124000;304500;0;;-1;1;4145642590;0;N;1;0;0;0;0;1;0,029246666;0;0;0;0;0,029246666;0,029246666;0;1;0;0;0;0;0,307434396;;0;0;0,254470402;0;0;0;1;0;0;0;0,029246666;0;0,070853035;0,101424349;0;0,827722616;0;0
8;-1;27;2;2;1;8;3;313351;7;-1;166;166;37;-1;12;-1;4;27;39168,88;166;0,2719;50000;120000;8;23;3;5;1;2;0;2;0;3;3;120000;28;166;2;113;28,5;28,5;2;1;1;1;1;1;1;1;50;50;3;113;5;85;2;679;163;177;S;SELECT;0;36;0,7391;2;3;H;120000;313351;2;310,3709;50;2;4146647230;0;S;0;0,031276642;0;0,905975203;0;0,062748155;0,012725163;0,000292671;0;0,008477644;0;0,000587165;0,009357479;0,049719798;0,019421561;0;0,930858642;0;0,860469978;0,336117017;0;0,48999928;0;0,492202892;0;0,93522593;0;0,06477407;0;0,008477644;0;0,000587165;0,029506239;0,935044875;0,003743702;0,003264647;0,028440537;0;0
4;48;-1;0;0;0;4;0;103000;3;-1;48;48;0;-1;-1;48;6;-1;25750;48;0,3906;22000;22000;5;28;1;3;0;0;0;0;0;0;1;39000;39;48;6;48;50;50;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;48;3;100;1;714;44;44;S;PREFERENTE;0;41;1;1;1;M;39000;103000;1;;20;1;4151726550;0;S;0;0;0;0;0;1;0,01988714;0;0;0;0;0,01988714;0,01988714;0;1;0;0;0;0;0,467261386;;;;0,467261386;0;0;0;1;0;0;0;0,01988714;0;0;0;0;1;0;0
2;-1;-1;4;0;0;2;0;175000;14;11;11;11;66;4;-1;-1;4;-1;87500;11;0,695;150000;0;3;0;2;0;0;0;3;1;0;0;5;150000;69;11;1;11;-0,01;-0,01;;;;;;;;;-0,01;-0,01;0;11;5;;1;650;;;S;SELECT;0;34;1;1;5;H;150000;175000;6;10938,56019;50;1;4158102495;0;S;1;0;0;0;0;0,026829618;0,004621026;0;0;0;0;0,001149771;0,042854542;0;0,248812892;0;0;0,751187108;0;0,935652629;;;0,87422619;0,888743632;0;0;0,973170382;0,026829618;0;0;0,041704771;0,001149771;0;0;0,763661356;0;0,236338644;0;0
3;-1;-1;0;0;0;3;0;423000;1;-1;139;139;0;-1;-1;-1;9;-1;141000;139;0,4165;132000;159000;8;139;1;2;0;0;0;0;0;0;1;159000;41;139;7;139;75;75;1;-1;0;0;0;0;0;-1;0;0;0;139;5;83,33333333;1;700;134;134;S;SELECT;0;39;1;1;1;M;159000;423000;2;1774,941398;50;1;4159569090;0;S;0;0;0;0;0;1;0,036165575;0;0;0;0;0,036165575;0,036165575;0;1;0;0;0;0;0,644967836;;;;0,644967836;0;0;0;1;0;0;0;0,036165575;0;0;0;0;1;0;0
3;-1;-1;0;0;0;3;0;585845;7;-1;37;37;0;-1;-1;-1;4;-1;195281,67;37;1;515845;35000;10;37;2;1;0;0;0;0;0;0;2;515845;100;37;4;37;75;100;1;-1;0;0;0;0;0;-1;0;0;0;37;5;100;1;675;33;33;S;SELECT;0;44;1;1;2;H;515845;585845;2;;50;1;4159635100;0;S;0;0;0;0;0;1;0,04527299;0;0;0;0;0,04527299;0,04527299;0;1;0;0;0;0;4,508519185;;;;4,508519185;0;0;0;1;0;0;0;0,04527299;0;0;0;0;1;0;0
3;-1;91;2;1;0;3;1;110000;3;6;86;91;42;6;86;-1;6;91;36666,67;49;0,5376;45000;45000;6;49;1;2;0;1;0;2;0;1;1;45000;53;49;6;49;50;50;1;1;1;1;1;1;1;1;50;50;1;91;5;100;1;678;89;89;S;SELECT;0;32;0,5;1;1;H;45000;110000;2;1051,339067;20;1;4164501900;0;S;1;0;0;0,474931129;0,172727273;0,352341598;0,04325476;0;0;0,008719578;0,003171215;0,006468875;0,018359667;0;0,149552894;0;0,728001275;0,122445831;0;0,547974908;;0,948548552;0,395257143;0,735833924;0;0,474931129;0,172727273;0,352341598;0;0,008719578;0,003171215;0,006468875;0;0,564744982;0,227952355;0,006479429;0,200823234;0;0
3;-1;-1;1;2;0;3;0;277000;4;-1;110;110;16;-1;37;-1;21;-1;92333,33;110;0,2552;0;184500;0;54;0;3;0;2;0;1;0;0;0;184500;25;110;7;110;;;;;;;;;;;;;0;110;5;;2;675;;;S;ABC+;;40;0,7;2;0;H;184500;277000;0;51,16013333;20;2;4165521950;0;S;0;0,285880206;0;0;0;0,714119794;0,085253554;0,024372304;0;0;0;0,06088125;0,085253554;0;1;0;0;0;0;0,44109389;;;0;0,405159124;0;0;0;1;0;0;0;0,06088125;0;0;0,032730232;0,048737155;0,918532613;0;0
5;10;103;0;1;1;5;2;314120;4;-1;257;257;33;-1;72;10;21;31;67530;262;0,1236;108260;87000;169;26;2;2;1;1;1;0;0;2;2;108260;15;257;10;257;87,5;87,5;1;1;2;2;2;2;2;1;50;50;2;257;5;95,83333333;1;724;185;185;S;NA;0;42;0,95;1;3;M;108260;270120;1;;50;1;54063340;0;S;1;0;0,170901325;0,688205016;0;0,140893659;0,039528667;0;0,002612715;0,010521178;0;0,002153962;0,015287855;0,013528186;0,040962946;0,058881095;0,847378454;0,035668034;0,107268503;0,324805841;0,794757062;0,777644871;0,337080696;0,711675466;0,052243928;0,210381828;0,71321917;0,024155075;0,002612715;0,010521178;0,035668034;0,001207993;0,052725836;0,775493389;0,075305601;0,006722097;0,089753076;0;0
9;-1;-1;1;1;0;9;0;554800;4;-1;373;373;9;-1;41;-1;67;-1;61644,44;373;0,1015;55220;122000;155;67;1;8;0;1;0;1;0;0;1;142000;10;373;19;373;85,5;85,5;2;-1;0;0;0;0;0;-1;0;0;0;373;3;92,75;2;709;368;368;S;PREFERENTE;0;56;0,8148;2;1;M;142000;554800;0;447,0581;50;2;634938345;0;S;0;0,629317607;0;0;0;0,370682393;0,225711375;0,142044143;0;0;0;0,083667233;0,225711375;0,23506961;0,76493039;0;0;0;0,088032879;0,286464188;;;0;0,309421545;0;0;0;1;0;0;0;0,083667233;0;0;0,170775477;0,002992301;0,826232223;0;0
1;-1;-1;0;0;0;1;0;991294;3;-1;11;11;0;-1;-1;-1;11;-1;991294;11;0,9647;991294;0;10;0;1;0;0;0;0;0;0;0;1;991294;96;11;11;11;0;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;11;5;100;1;656;-1;78;S;SELECT;0;32;1;1;1;M;991294;991294;1;;50;1;4174763695;0;S;1;0;0;0;0;1;0,033174974;0;0;0;0;0,033174974;0,033174974;0;1;0;0;0;0;17,39102681;;;;17,39102681;0;0;0;1;0;0;0;0,033174974;0;0;0;0;1;0;0
3;-1;-1;0;1;0;4;0;150028;7;-1;66;66;0;-1;65;-1;2;-1;37507;66;0,3654;70000;32500;2;66;1;3;0;1;0;0;0;0;1;70000;36;66;2;66;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;66;4;100;3;647;63;63;S;SELECT;0;49;0,3333;3;1;M;70000;150028;1;68,30016667;20;3;4177078300;0;S;0;0;0;0;0;1;0,07380922;0;0;0;0;0,07380922;0,07380922;0;1;0;0;0;0;0,347649338;;;;0,342501359;0;0;0;1;0;0;0;0,07380922;0;0;0;0,014807965;0,985192035;0;0,037616068
2;-1;-1;1;6;0;2;0;400000;17;14;48;48;11;14;4;-1;12;-1;200000;14;0,0107;200000;0;12;0;2;0;0;6;1;0;0;0;3;200000;1;14;4;14;;;;;;;;;;;;;0;48;5;;1;696;;;S;SELECT;0;58;0,6154;1;3;H;200000;400000;2;;54;1;4181535815;0;S;1;0,922510271;0;0;0;0,077489729;0,65512761;0,604361949;0;0;0;0,050765661;0,65512761;0,604361949;0,395638051;0;0;0;0,053140097;0,034787505;;;0;0,072440384;0;0;0;1;0;0;0;0,050765661;0;0;0,033615027;0,142520993;0,82386398;0;0
5;-1;-1;1;0;0;5;0;68600;1;13;46;46;16;13;-1;-1;13;-1;13720;46;0,8224;8000;22500;12;19;1;4;0;0;0;1;0;0;1;22500;82;46;10;46;50;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;46;4;100;1;695;41;41;S;PREFERENTE;0;29;1;1;1;H;22500;68600;0;;56;1;4186868825;0;S;0;0;0;0;0,774394664;0,225605336;0,027579362;0;0;0;0,037909545;0,011044234;0,048953779;0;0,400452842;0;0;0,599547158;0;0,777688946;;;0,804466667;0,793525095;0;0;0,774394664;0,225605336;0;0;0,037909545;0,011044234;0;0;0,591392702;0;0,408607298;0;0
3;-1;-1;2;2;0;3;0;664999;4;26;54;54;28;3;36;-1;11;-1;221666,33;54;0,8947;150000;500000;10;33;1;2;0;2;0;2;0;0;1;500000;89;54;3;54;100;100;1;-1;0;0;0;0;0;-1;-0,01;-0,01;0;54;5;100;1;686;50;50;S;SELECT;0;52;0,8182;1;1;H;500000;664999;2;;52;1;4194951600;0;S;0;0,091182415;0;0;0,182516422;0,726301162;0,054380472;0,004796326;0;0;0,009600625;0,038204481;0,052601432;0;0,790739862;0;0;0,209260138;0;0,866720176;;;0,517103448;0,748705228;0;0;0,200828445;0,799171555;0;0;0,009600625;0,038204481;0;0;0,30298417;0,013945232;0,683070598;0;0
3;-1;-1;0;0;0;3;0;98300;2;-1;89;89;0;-1;-1;-1;7;-1;32766,67;89;0,2452;45000;7500;6;85;1;2;0;0;0;0;0;0;1;45800;24;89;7;89;83,5;83,5;1;-1;0;0;0;0;0;-1;0;0;0;89;1;83,5;2;673;96;96;S;PREFERENTE;0;43;0,8333;2;1;M;45800;98300;1;142,3111667;20;2;4199181185;0;S;0;0;0;0;0;1;0,079256401;0;0;0;0;0,079256401;0,079256401;0;1;0;0;0;0;0,679649162;;;;0,679649162;0;0;0;1;0;0;0;0,079256401;0;0;0;0;1;0;0
